x,y,dbmsnr,hzbnr01,region,land_height,mp_height,bottom_line,t_measuring_depth,date,day,month,year,gw-level,yr_max,yr_max_dist,yr_min,yr_min_dist,yr_avg,yr_avg_dist,yr_avg_abs(dist),temp
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2017,1,4,2017,114.85,114.86,0.01,113.88,0.97,0.98,113.86999999999999,113.86999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2017,1,5,2017,114.76,114.86,0.1,113.88,0.88,0.98,113.78,113.78,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2017,1,6,2017,114.47,114.86,0.39,113.88,0.59,0.98,113.49,113.49,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2017,1,7,2017,114.19,114.86,0.67,113.88,0.31,0.98,113.21,113.21,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2017,1,8,2017,113.99,114.86,0.87,113.88,0.11,0.98,113.00999999999999,113.00999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2017,1,9,2017,113.94,114.86,0.92,113.88,0.06,0.98,112.96,112.96,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2017,1,10,2017,114.02,114.86,0.84,113.88,0.14,0.98,113.03999999999999,113.03999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2017,1,11,2017,114.11,114.86,0.75,113.88,0.23,0.98,113.13,113.13,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2017,1,12,2017,114.27,114.86,0.59,113.88,0.39,0.98,113.28999999999999,113.28999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2018,1,1,2018,114.6,115.31,0.71,114.28,0.32,1.03,113.57,113.57,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2018,1,2,2018,114.85,115.31,0.46,114.28,0.57,1.03,113.82,113.82,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2018,1,3,2018,115.12,115.31,0.19,114.28,0.84,1.03,114.09,114.09,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2018,1,4,2018,115.25,115.31,0.06,114.28,0.97,1.03,114.22,114.22,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2018,1,5,2018,115.14,115.31,0.17,114.28,0.86,1.03,114.11,114.11,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2018,1,6,2018,115.03,115.31,0.28,114.28,0.75,1.03,114.0,114.0,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2018,1,7,2018,114.71,115.31,0.6,114.28,0.43,1.03,113.67999999999999,113.67999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2018,1,8,2018,114.35,115.31,0.96,114.28,0.07,1.03,113.32,113.32,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2018,1,9,2018,114.59,115.31,0.72,114.28,0.31,1.03,113.56,113.56,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2018,1,10,2018,114.59,115.31,0.72,114.28,0.31,1.03,113.56,113.56,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2018,1,11,2018,114.61,115.31,0.7,114.28,0.33,1.03,113.58,113.58,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2018,1,12,2018,114.74,115.31,0.57,114.28,0.46,1.03,113.71,113.71,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2019,1,1,2019,114.99,115.31,0.32,114.06,0.93,1.25,113.74,113.74,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2019,1,2,2019,115.11,115.31,0.2,114.06,1.05,1.25,113.86,113.86,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2019,1,3,2019,115.09,115.31,0.22,114.06,1.03,1.25,113.84,113.84,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2019,1,4,2019,114.99,115.31,0.32,114.06,0.93,1.25,113.74,113.74,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2019,1,5,2019,115.01,115.31,0.3,114.06,0.95,1.25,113.76,113.76,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2019,1,6,2019,115.1,115.31,0.21,114.06,1.04,1.25,113.85,113.85,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2019,1,7,2019,114.51,115.31,0.8,114.06,0.45,1.25,113.26,113.26,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2019,1,8,2019,114.13,115.31,1.18,114.06,0.07,1.25,112.88,112.88,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2019,1,9,2019,114.11,115.31,1.2,114.06,0.05,1.25,112.86,112.86,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2019,1,10,2019,114.14,115.31,1.17,114.06,0.08,1.25,112.89,112.89,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2019,1,11,2019,114.23,115.31,1.08,114.06,0.17,1.25,112.98,112.98,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2019,1,12,2019,114.35,115.31,0.96,114.06,0.29,1.25,113.1,113.1,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2020,1,1,2020,114.49,114.94,0.45,114.11,0.38,0.83,113.66,113.66,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2020,1,2,2020,114.58,114.94,0.36,114.11,0.47,0.83,113.75,113.75,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2020,1,3,2020,114.66,114.94,0.28,114.11,0.55,0.83,113.83,113.83,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2020,1,4,2020,114.52,114.94,0.42,114.11,0.41,0.83,113.69,113.69,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2020,1,5,2020,114.36,114.94,0.58,114.11,0.25,0.83,113.53,113.53,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2020,1,6,2020,114.46,114.94,0.48,114.11,0.35,0.83,113.63,113.63,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2020,1,7,2020,114.42,114.94,0.52,114.11,0.31,0.83,113.59,113.59,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2020,1,8,2020,114.14,114.94,0.8,114.11,0.03,0.83,113.31,113.31,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2020,1,9,2020,114.15,114.94,0.79,114.11,0.04,0.83,113.32000000000001,113.32000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2020,1,10,2020,114.5,114.94,0.44,114.11,0.39,0.83,113.67,113.67,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2020,1,11,2020,114.79,114.94,0.15,114.11,0.68,0.83,113.96000000000001,113.96000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2020,1,12,2020,114.85,114.94,0.09,114.11,0.74,0.83,114.02,114.02,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2021,1,1,2021,115.02,115.26,0.24,114.0,1.02,1.26,113.75999999999999,113.75999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2021,1,2,2021,115.22,115.26,0.04,114.0,1.22,1.26,113.96,113.96,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2021,1,3,2021,115.19,115.26,0.07,114.0,1.19,1.26,113.92999999999999,113.92999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2021,1,4,2021,115.06,115.26,0.2,114.0,1.06,1.26,113.8,113.8,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2021,1,5,2021,114.94,115.26,0.32,114.0,0.94,1.26,113.67999999999999,113.67999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2021,1,6,2021,114.66,115.26,0.6,114.0,0.66,1.26,113.39999999999999,113.39999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2021,1,7,2021,114.19,115.26,1.07,114.0,0.19,1.26,112.92999999999999,112.92999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2021,1,8,2021,114.05,115.26,1.21,114.0,0.05,1.26,112.78999999999999,112.78999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2021,1,9,2021,114.06,115.26,1.2,114.0,0.06,1.26,112.8,112.8,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2021,1,10,2021,114.13,115.26,1.13,114.0,0.13,1.26,112.86999999999999,112.86999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2021,1,11,2021,114.19,115.26,1.07,114.0,0.19,1.26,112.92999999999999,112.92999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2021,1,12,2021,114.3,115.26,0.96,114.0,0.3,1.26,113.03999999999999,113.03999999999999,
